Error(cP),Viscosity(cP),molar ratio of DES (mol/mol),mole fraction of water (mol/mol),temperature (K),DOI
NG,10,0.052631579,0,293.15,10.1021/jp0671998
NG,12,0.111111111,0,293.15,10.1021/jp0671998
NG,15,0.176470588,0,293.15,10.1021/jp0671998
NG,19,0.25,0,293.15,10.1021/jp0671998
NG,19,0.333333333,0,293.15,10.1021/jp0671998
NG,29,0.428571429,0,293.15,10.1021/jp0671998
NG,36,0,0,293.15,10.1021/jp0671998
